# source: Mechanical strip of FinnGen ICD-10-FI patterns → standard ICD-10-CM ancestor → Athena Maps-to SNOMED
# target_vocab: SNOMED (Athena 5.4 snapshot — live vocab.concept, verified 2026-04-17)
# license: Derived work (FinnGen patterns are facts; Athena mappings CC-BY-4.0)
# curator: Phase 13-04 executor (Parthenon GSD agent)
source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason,provenance_tag
K866,0,ICD10_FIN,Other diseases of pancreas,192963,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
K867,0,ICD10_FIN,Other diseases of pancreas,192963,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
K868,0,ICD10_FIN,Other diseases of pancreas,192963,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
K869,0,ICD10_FIN,Other diseases of pancreas,192963,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
K900,0,ICD10_FIN,Intestinal malabsorption,194993,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
K920,0,ICD10_FIN,Other diseases of digestive system,4201745,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
K921,0,ICD10_FIN,Other diseases of digestive system,4201745,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
K922,0,ICD10_FIN,Other diseases of digestive system,4201745,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L080,0,ICD10_FIN,Other local infections of skin and subcutaneous tissue,443600,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L081,0,ICD10_FIN,Other local infections of skin and subcutaneous tissue,443600,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L100,0,ICD10_FIN,Pemphigus,135338,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L101,0,ICD10_FIN,Pemphigus,135338,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L102,0,ICD10_FIN,Pemphigus,135338,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L103,0,ICD10_FIN,Pemphigus,135338,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L104,0,ICD10_FIN,Pemphigus,135338,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L105,0,ICD10_FIN,Pemphigus,135338,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L110,0,ICD10_FIN,Other acantholytic disorders,4219865,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L111,0,ICD10_FIN,Other acantholytic disorders,4219865,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L118,0,ICD10_FIN,Other acantholytic disorders,4219865,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L119,0,ICD10_FIN,Other acantholytic disorders,4219865,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L120,0,ICD10_FIN,Pemphigoid,139899,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L121,0,ICD10_FIN,Pemphigoid,139899,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L122,0,ICD10_FIN,Pemphigoid,139899,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L123,0,ICD10_FIN,Pemphigoid,139899,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L130,0,ICD10_FIN,Other bullous disorders,137944,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L131,0,ICD10_FIN,Other bullous disorders,137944,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L200,0,ICD10_FIN,Atopic dermatitis,133834,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L233,0,ICD10_FIN,Allergic contact dermatitis,4031019,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L236,0,ICD10_FIN,Allergic contact dermatitis,4031019,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L244,0,ICD10_FIN,Irritant contact dermatitis,4004352,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L251,0,ICD10_FIN,Unspecified contact dermatitis,134438,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L270,0,ICD10_FIN,Dermatitis due to substances taken internally,37171431,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L271,0,ICD10_FIN,Dermatitis due to substances taken internally,37171431,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L272,0,ICD10_FIN,Dermatitis due to substances taken internally,37171431,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L280,0,ICD10_FIN,Lichen simplex chronicus and prurigo,4317258,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L281,0,ICD10_FIN,Lichen simplex chronicus and prurigo,4317258,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L282,0,ICD10_FIN,Lichen simplex chronicus and prurigo,4317258,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L300,0,ICD10_FIN,Other and unspecified dermatitis,45766714,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L301,0,ICD10_FIN,Other and unspecified dermatitis,45766714,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L302,0,ICD10_FIN,Other and unspecified dermatitis,45766714,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L303,0,ICD10_FIN,Other and unspecified dermatitis,45766714,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L304,0,ICD10_FIN,Other and unspecified dermatitis,45766714,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L305,0,ICD10_FIN,Other and unspecified dermatitis,45766714,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L308,0,ICD10_FIN,Other and unspecified dermatitis,45766714,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L309,0,ICD10_FIN,Other and unspecified dermatitis,45766714,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L400,0,ICD10_FIN,Psoriasis,140168,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L401,0,ICD10_FIN,Psoriasis,140168,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L402,0,ICD10_FIN,Psoriasis,140168,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L403,0,ICD10_FIN,Psoriasis,140168,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L404,0,ICD10_FIN,Psoriasis,140168,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L405,0,ICD10_FIN,Psoriasis,140168,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L408,0,ICD10_FIN,Psoriasis,140168,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L409,0,ICD10_FIN,Psoriasis,140168,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L410,0,ICD10_FIN,Parapsoriasis,320798,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L411,0,ICD10_FIN,Parapsoriasis,320798,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L413,0,ICD10_FIN,Parapsoriasis,320798,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L414,0,ICD10_FIN,Parapsoriasis,320798,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L415,0,ICD10_FIN,Parapsoriasis,320798,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L418,0,ICD10_FIN,Parapsoriasis,320798,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L419,0,ICD10_FIN,Parapsoriasis,320798,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L432,0,ICD10_FIN,Lichen planus,132703,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L440,0,ICD10_FIN,Other papulosquamous disorders,4330878,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L441,0,ICD10_FIN,Other papulosquamous disorders,4330878,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L442,0,ICD10_FIN,Other papulosquamous disorders,4330878,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L443,0,ICD10_FIN,Other papulosquamous disorders,4330878,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L444,0,ICD10_FIN,Other papulosquamous disorders,4330878,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L448,0,ICD10_FIN,Other papulosquamous disorders,4330878,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L449,0,ICD10_FIN,Other papulosquamous disorders,4330878,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L500,0,ICD10_FIN,Urticaria,139900,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L501,0,ICD10_FIN,Urticaria,139900,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L502,0,ICD10_FIN,Urticaria,139900,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L503,0,ICD10_FIN,Urticaria,139900,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L504,0,ICD10_FIN,Urticaria,139900,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L505,0,ICD10_FIN,Urticaria,139900,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L506,0,ICD10_FIN,Urticaria,139900,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L508,0,ICD10_FIN,Urticaria,139900,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L509,0,ICD10_FIN,Urticaria,139900,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L5110,0,ICD10_FIN,Erythema multiforme,132702,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L512,0,ICD10_FIN,Erythema multiforme,132702,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L530,0,ICD10_FIN,Other erythematous conditions,40481101,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L531,0,ICD10_FIN,Other erythematous conditions,40481101,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L532,0,ICD10_FIN,Other erythematous conditions,40481101,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L533,0,ICD10_FIN,Other erythematous conditions,40481101,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L538,0,ICD10_FIN,Other erythematous conditions,40481101,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L560,0,ICD10_FIN,Other acute skin changes due to ultraviolet radiation,4290728,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L561,0,ICD10_FIN,Other acute skin changes due to ultraviolet radiation,4290728,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L562,0,ICD10_FIN,Other acute skin changes due to ultraviolet radiation,4290728,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L563,0,ICD10_FIN,Other acute skin changes due to ultraviolet radiation,4290728,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L564,0,ICD10_FIN,Other acute skin changes due to ultraviolet radiation,4290728,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L568,0,ICD10_FIN,Other acute skin changes due to ultraviolet radiation,4290728,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L569,0,ICD10_FIN,Other acute skin changes due to ultraviolet radiation,4290728,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L570,0,ICD10_FIN,Skin changes due to chronic exposure to nonionizing radiation,4061844,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L571,0,ICD10_FIN,Skin changes due to chronic exposure to nonionizing radiation,4061844,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L572,0,ICD10_FIN,Skin changes due to chronic exposure to nonionizing radiation,4061844,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L573,0,ICD10_FIN,Skin changes due to chronic exposure to nonionizing radiation,4061844,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L574,0,ICD10_FIN,Skin changes due to chronic exposure to nonionizing radiation,4061844,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L575,0,ICD10_FIN,Skin changes due to chronic exposure to nonionizing radiation,4061844,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L578,0,ICD10_FIN,Skin changes due to chronic exposure to nonionizing radiation,4061844,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L579,0,ICD10_FIN,Skin changes due to chronic exposure to nonionizing radiation,4061844,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L590,0,ICD10_FIN,Other disorders of skin and subcutaneous tissue related to radiation,137350,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L598,0,ICD10_FIN,Other disorders of skin and subcutaneous tissue related to radiation,137350,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L599,0,ICD10_FIN,Other disorders of skin and subcutaneous tissue related to radiation,137350,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L600,0,ICD10_FIN,Nail disorders,132706,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L601,0,ICD10_FIN,Nail disorders,132706,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L602,0,ICD10_FIN,Nail disorders,132706,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L603,0,ICD10_FIN,Nail disorders,132706,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L604,0,ICD10_FIN,Nail disorders,132706,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L605,0,ICD10_FIN,Nail disorders,132706,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L608,0,ICD10_FIN,Nail disorders,132706,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L609,0,ICD10_FIN,Nail disorders,132706,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L631,0,ICD10_FIN,Alopecia areata,141933,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L640,0,ICD10_FIN,Androgenic alopecia,4339092,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L650,0,ICD10_FIN,Other nonscarring hair loss,4031164,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L651,0,ICD10_FIN,Other nonscarring hair loss,4031164,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L652,0,ICD10_FIN,Other nonscarring hair loss,4031164,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L658,0,ICD10_FIN,Other nonscarring hair loss,4031164,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L659,0,ICD10_FIN,Other nonscarring hair loss,4031164,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L660,0,ICD10_FIN,Cicatricial alopecia [scarring hair loss],4266794,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L661,0,ICD10_FIN,Cicatricial alopecia [scarring hair loss],4266794,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L662,0,ICD10_FIN,Cicatricial alopecia [scarring hair loss],4266794,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L663,0,ICD10_FIN,Cicatricial alopecia [scarring hair loss],4266794,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L664,0,ICD10_FIN,Cicatricial alopecia [scarring hair loss],4266794,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L668,0,ICD10_FIN,Cicatricial alopecia [scarring hair loss],4266794,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L669,0,ICD10_FIN,Cicatricial alopecia [scarring hair loss],4266794,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L680,0,ICD10_FIN,Hypertrichosis,443793,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L681,0,ICD10_FIN,Hypertrichosis,443793,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L682,0,ICD10_FIN,Hypertrichosis,443793,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L683,0,ICD10_FIN,Hypertrichosis,443793,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L688,0,ICD10_FIN,Hypertrichosis,443793,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L689,0,ICD10_FIN,Hypertrichosis,443793,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L700,0,ICD10_FIN,Acne,141095,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L701,0,ICD10_FIN,Acne,141095,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L702,0,ICD10_FIN,Acne,141095,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L703,0,ICD10_FIN,Acne,141095,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L704,0,ICD10_FIN,Acne,141095,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L705,0,ICD10_FIN,Acne,141095,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L708,0,ICD10_FIN,Acne,141095,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L709,0,ICD10_FIN,Acne,141095,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L710,0,ICD10_FIN,Rosacea,136773,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L711,0,ICD10_FIN,Rosacea,136773,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L718,0,ICD10_FIN,Rosacea,136773,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L719,0,ICD10_FIN,Rosacea,136773,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L730,0,ICD10_FIN,Other follicular disorders,4032878,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L731,0,ICD10_FIN,Other follicular disorders,4032878,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L732,0,ICD10_FIN,Other follicular disorders,4032878,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L738,0,ICD10_FIN,Other follicular disorders,4032878,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L739,0,ICD10_FIN,Other follicular disorders,4032878,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L740,0,ICD10_FIN,Eccrine sweat disorders,4291291,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L741,0,ICD10_FIN,Eccrine sweat disorders,4291291,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L742,0,ICD10_FIN,Eccrine sweat disorders,4291291,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L743,0,ICD10_FIN,Eccrine sweat disorders,4291291,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L744,0,ICD10_FIN,Eccrine sweat disorders,4291291,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L748,0,ICD10_FIN,Eccrine sweat disorders,4291291,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L749,0,ICD10_FIN,Eccrine sweat disorders,4291291,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L810,0,ICD10_FIN,Other disorders of pigmentation,4185471,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L811,0,ICD10_FIN,Other disorders of pigmentation,4185471,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L812,0,ICD10_FIN,Other disorders of pigmentation,4185471,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L813,0,ICD10_FIN,Other disorders of pigmentation,4185471,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L814,0,ICD10_FIN,Other disorders of pigmentation,4185471,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L815,0,ICD10_FIN,Other disorders of pigmentation,4185471,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L816,0,ICD10_FIN,Other disorders of pigmentation,4185471,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L817,0,ICD10_FIN,Other disorders of pigmentation,4185471,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L818,0,ICD10_FIN,Other disorders of pigmentation,4185471,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L819,0,ICD10_FIN,Other disorders of pigmentation,4185471,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L850,0,ICD10_FIN,Other epidermal thickening,141375,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L851,0,ICD10_FIN,Other epidermal thickening,141375,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L852,0,ICD10_FIN,Other epidermal thickening,141375,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L853,0,ICD10_FIN,Other epidermal thickening,141375,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L858,0,ICD10_FIN,Other epidermal thickening,141375,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L859,0,ICD10_FIN,Other epidermal thickening,141375,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L870,0,ICD10_FIN,Transepidermal elimination disorders,4066947,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L871,0,ICD10_FIN,Transepidermal elimination disorders,4066947,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L872,0,ICD10_FIN,Transepidermal elimination disorders,4066947,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L878,0,ICD10_FIN,Transepidermal elimination disorders,4066947,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L879,0,ICD10_FIN,Transepidermal elimination disorders,4066947,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L900,0,ICD10_FIN,Atrophic disorders of skin,134118,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L901,0,ICD10_FIN,Atrophic disorders of skin,134118,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L902,0,ICD10_FIN,Atrophic disorders of skin,134118,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L903,0,ICD10_FIN,Atrophic disorders of skin,134118,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L904,0,ICD10_FIN,Atrophic disorders of skin,134118,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L905,0,ICD10_FIN,Atrophic disorders of skin,134118,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L906,0,ICD10_FIN,Atrophic disorders of skin,134118,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L908,0,ICD10_FIN,Atrophic disorders of skin,134118,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L909,0,ICD10_FIN,Atrophic disorders of skin,134118,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L910,0,ICD10_FIN,Hypertrophic disorders of skin,141375,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L918,0,ICD10_FIN,Hypertrophic disorders of skin,141375,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L919,0,ICD10_FIN,Hypertrophic disorders of skin,141375,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L920,0,ICD10_FIN,Granulomatous disorders of skin and subcutaneous tissue,4033802,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L921,0,ICD10_FIN,Granulomatous disorders of skin and subcutaneous tissue,4033802,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L922,0,ICD10_FIN,Granulomatous disorders of skin and subcutaneous tissue,4033802,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L923,0,ICD10_FIN,Granulomatous disorders of skin and subcutaneous tissue,4033802,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L928,0,ICD10_FIN,Granulomatous disorders of skin and subcutaneous tissue,4033802,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L929,0,ICD10_FIN,Granulomatous disorders of skin and subcutaneous tissue,4033802,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L940,0,ICD10_FIN,Other localized connective tissue disorders,253549,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L941,0,ICD10_FIN,Other localized connective tissue disorders,253549,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L942,0,ICD10_FIN,Other localized connective tissue disorders,253549,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L943,0,ICD10_FIN,Other localized connective tissue disorders,253549,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L944,0,ICD10_FIN,Other localized connective tissue disorders,253549,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L945,0,ICD10_FIN,Other localized connective tissue disorders,253549,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L946,0,ICD10_FIN,Other localized connective tissue disorders,253549,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L948,0,ICD10_FIN,Other localized connective tissue disorders,253549,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L949,0,ICD10_FIN,Other localized connective tissue disorders,253549,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
L950,0,ICD10_FIN,"Vasculitis limited to skin, not elsewhere classified",4182711,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
